frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,150.96545739947675,150.0852340674128,169.33299408703098,120.64702731199405,177.5952145094509,177.55823635054082,179.98431448957538,169.1898123808085,165.1156768902504,172.66299653578352,166.47504461833591,177.29838403764725,116.25213436422031,99.11610464005673,144.01084877371304,113.89741572138018,114.2967739074647,112.42778527620214,178.31822751479612,44.67334847921723,175.0409106069368,178.7189185446425,175.20786491979118,167.97952617178683,162.71081545205803,164.23171550168033,170.94262363327564,141.70992276191058,110.81511389367051,106.58281656866946,83.62360882715448,156.71861304700315
2,144.4254198054496,143.26063334455003,167.73611417128123,109.01405347985649,177.04030141957736,179.4449384927468,177.08732244621257,167.34246063920367,164.49541578438664,172.1312320520419,165.9685974008414,179.65669243201128,120.0070259797283,101.71161295916608,143.62804797593898,119.0065946497729,113.19423345053669,111.041852023237,175.3208363516754,46.95153292520254,173.1258858107798,176.394705455737,174.12217649337634,152.18959947547128,163.66517047467627,164.9355528240708,171.74322396891756,147.3363662213692,111.0288707769449,105.43734624246723,87.33621440198714,151.30739155011605
3,139.7399589229186,138.38735889933534,166.2546003371108,101.37208315748954,176.21369876219902,179.70573403089617,176.20298056910732,166.0695623004434,164.98975245909517,174.2288789452228,165.6618378681134,172.57844513382702,120.11738034674677,101.5304349558268,145.62288750703485,116.70800251462788,110.71508277539913,108.39293439262244,173.2224241082721,46.17219227479577,171.19041243111897,174.89386828081473,172.77161940816623,140.05747915504338,166.9017966581449,167.708096152876,173.9512710040404,153.40427178461738,110.92564164834569,104.00757869866335,87.66756057186552,151.86938073454607
4,135.7228846565722,124.84658931120055,175.7642027595948,116.34513240636385,175.97585000146134,179.97193973173185,175.95635763562933,157.28934817184822,165.69434721298438,173.31267069160737,166.85015017453884,172.38005383122152,124.31484039212663,99.0420853350434,155.73724210932096,120.3093127568754,109.05631764007138,106.557456190797,170.7700603396323,46.53463126685706,171.9678639441436,174.51406233903475,174.09604905224572,117.18183860451045,166.59796279825397,168.20961257882982,172.6715420817057,157.64385082637378,111.75961744172812,103.57523652989948,89.40949595390066,153.2059731594778
5,134.9659615634047,129.0956631536342,168.90693901006154,107.50336239718305,176.0982584931872,179.3600037800911,176.13739859670932,153.27071210329774,165.06225660842725,172.51217730783608,166.5227326894542,173.01081716352945,122.74779247314093,100.5300847395045,154.33403252690897,117.24175967835704,109.44595064756707,106.51309386496493,172.11647952456065,49.613399064342246,173.31509329180372,174.77389706222368,175.81133226320284,93.23595592929267,164.98891636890502,167.7335054144172,170.56732970156847,163.2096402543071,111.01569793325915,102.13583334870498,87.97925063497706,155.14862846848874
6,130.96119724048938,126.45777965502523,165.77930397686467,98.10901458565118,175.76922482175837,179.4180297393159,175.7932385285547,146.7418114022974,164.24936510877927,171.16724697255734,166.2948144000558,172.69004438259776,120.87735620034293,99.06506045191902,153.6753972913363,113.82976805478937,107.95334685372926,105.59159404618534,172.00677058061677,44.15095248434651,173.30958928823827,174.62185211190314,176.00595712269126,66.06976337514588,163.59837945087685,167.39154844640893,168.711409739749,170.3062659262192,109.32490998209683,101.10586421377505,85.6187373456728,152.85371284536708
7,131.29486798730375,128.0453742977566,165.1090885747826,94.75856825778551,177.3660893743691,179.8966691517317,177.3553764792677,159.4123387912484,163.1059518212282,170.01581641086923,165.57596341348412,167.44802570476912,119.55166590594892,99.28849147944152,152.19057519702937,111.88000908148865,107.00586997552345,104.73705771256292,174.05672048720967,42.17046219646309,173.54248056554283,174.47032603083917,176.6535005060811,57.85157646632213,161.69528172913678,165.86770126525587,167.41658905367655,172.66079570132447,108.5582727348119,101.36421404280055,83.42904930976214,152.49658566566734
8,134.75353968486058,131.08299840853329,169.21450814895974,97.78360724695459,178.1605972699679,179.24452082540822,178.3074608591069,170.3395703237278,164.37098114124177,171.17490487642326,166.40950314946267,161.7567526286095,118.6933786097468,100.47746269120262,149.93591177274922,110.46852783564339,106.00960914121146,103.5847577153585,174.24882936660003,42.528762497893226,176.2530202103131,176.25896071482137,179.78818266568604,13.92893477231029,157.95186567942238,162.2271749554357,165.9862073806641,149.92630541512202,108.49879151906059,100.9593277974493,83.34665000962606,153.75350214207623
9,136.30848891611683,134.1848265182367,168.2390203442202,94.5330480015746,177.86732175079996,178.43882511787285,178.53007454833028,171.97172439659175,164.03397994061103,169.49743621425324,167.1575306744413,159.49335585628285,119.17980682331309,102.50978363607179,146.01390261983028,112.72510961951365,106.25538583050322,103.69103404478933,175.27867838613858,43.58252107357636,176.88801241979223,177.68389730089083,177.92084466033785,94.8168883307087,153.45716876866553,157.97021067413314,163.96899848156713,48.17490810942967,108.44970703649416,100.82683837520642,84.59478084184803,152.05804324969498
10,148.09589931227916,151.25018548917345,164.02821988005846,87.24299883155307,175.64044794286264,176.8400122720848,176.94605731423826,168.97217630698782,165.8039824702802,169.0309342518082,170.0411831262739,172.8667679734778,120.21008638465683,110.41469986695859,139.42215415964387,116.64703330051837,106.32446488484472,103.71510138819143,175.3857241062356,43.94742390315275,176.54984536089123,179.68114807980328,176.55921333191478,129.38183460927644,146.61964220834247,150.8130338266461,161.9386511250809,14.675375153588684,107.45955572954945,99.30971320236064,83.8194810448935,151.3535436679835
