frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,150.47350060189288,168.24019337054236,133.3913970537521,147.09684093722362,100.2078431549256,93.61132727319381,70.77575281591947,147.03420683554774,108.00236417826979,97.74813107658156,92.52473074675132,158.81575940257792,82.99923969485786,48.677621257623976,79.4976759706933,103.83498104409388,114.88150274784047,115.0880186464865,153.6528308008368,121.97093950887543,85.96761313643975,83.86672658868184,37.37292927475933,161.9111950202288,98.66076945266549,94.18392620006405,81.21246691540433,177.17715864135062,154.07427939885264,158.06444694773657,159.455626410355,157.23830697893632
2,153.89366752937065,174.16725536607518,144.71856007329004,144.19692768625538,103.96186115113814,98.66576618056072,62.71463003259756,161.14469396861503,114.91397640991518,107.78028485831425,89.75134843220441,170.7346193897372,91.59601664893833,61.41670328934385,85.33013472373455,118.96439908103656,107.08918254058646,100.97566079700563,153.70887580933305,109.73287225995097,88.46286712718108,87.01091185652434,31.720731933432795,179.1706745678186,100.85802546348474,98.80652268033673,72.71641743254288,161.4457859304757,156.68746740272007,153.4368912985623,160.39442430635583,164.9305896568221
3,157.8250223627884,171.2134226026213,152.91689129080297,149.29908746989236,102.97237033942027,97.990239716143,59.938309868827396,160.81870726700936,114.43743716171628,107.04679784728663,89.51807894388453,172.80222988497428,89.98359688836902,59.65506345632082,83.69653353403025,118.13646402203666,108.52226877751735,105.04786891846857,165.56278594435395,109.60740250756292,84.76116230278048,83.13467279070365,31.320366542413094,176.3484013830476,94.04610214899526,90.56610048727148,66.95698125443684,163.57155471084224,153.19133909805907,149.39619899664658,157.28097319131922,162.75930323508194
4,157.37257893256765,168.50613477375688,154.82261825571982,148.8911480939095,103.07668970666101,98.42143203178473,58.37297187233955,164.0990517269191,112.72979269192298,105.76674259045706,85.32552614597803,176.37337040724518,90.40005594917653,62.74270502905722,83.06330642730822,122.28775118998529,104.99785198518441,97.6725351824144,154.55219145767225,106.45611587065002,84.93144529634435,83.45376397315354,30.743191452435333,179.75315555332986,93.84142152032905,90.8557315933376,65.37921960391354,160.47833336742926,153.10693038267917,148.71438781619247,156.3567306865181,165.37020537120824
5,157.1542557895289,166.6836184049473,155.44726064798695,150.77603918949166,105.63059257434776,101.09959371725256,60.13961675248442,170.4658781301902,114.85655404251638,109.07731055617906,84.62303340459869,179.50395423756623,90.97714061852604,68.37019777871753,83.06448262432214,119.69641255086754,108.56145174904633,98.82823130497032,153.65544206637927,110.59223245162475,88.18508155382698,86.72142666093579,34.02384671811472,175.7101688973272,96.46974758262014,94.25098920312541,66.24068274802279,157.5740228086539,150.76966103773168,142.04075402999308,154.42265032821052,164.08169165901802
6,157.31754202530215,167.11413770275837,154.94317949660152,151.30541000012482,108.32674738518241,103.78537910894157,61.98568893856153,171.63470232874175,118.61212231770436,112.98335954572988,88.67061032637082,177.62802545805025,89.70662310633612,69.26530714163363,80.6734214127737,118.54843538487661,109.37364181221852,100.60852808548296,150.67391403805314,112.79074517149715,88.3573076587845,86.47396125980202,35.686243166044704,178.39306197449616,98.21863253812991,95.43581847554154,68.19694463377533,161.49030410167373,149.29781594508316,139.18003951950658,154.35804952842904,160.43129443328388
7,157.90993174850962,167.429397371648,155.42944043732848,152.37150406693357,106.14210808364231,101.38429396606764,61.6266776271062,171.38155138064693,115.88196067441663,110.02283195775577,86.56550681245572,178.52916250307686,89.51115473944989,70.40578834037545,79.22891901833773,119.88394780598426,111.8596056369177,105.43260343216673,153.93017079581023,115.65078017202181,87.99423598499521,86.26408390089668,34.60436374857103,177.4719808525339,97.54637973433319,94.91328881081,67.89792255404214,159.3347388459208,148.29677377088206,134.59911315207367,156.43189086311958,154.7841613176889
8,160.39179117168604,169.15930606186706,157.86785856319585,155.38331655313115,105.7230386866226,101.22796981715442,59.93421995621835,171.67354190381894,115.49627793068966,109.83409078906332,85.82686615386275,177.4558819910252,87.42205681608746,68.71239095915739,76.68427777664111,116.66980150551983,110.96773337360527,106.15976548372292,156.2523804071578,114.39575218239449,86.67011073627266,84.94911796642752,33.44993265667865,178.4290939145823,96.71241724615518,93.99128166899317,66.7607466930793,160.96616217846662,149.11237761384476,136.34394455568872,157.460382457639,154.63052732921338
9,159.52124017993813,168.8541460933124,156.69813719025314,154.1739173419661,107.59284010609063,103.47535176792282,59.446186636664976,173.77774823632504,117.52208078162106,112.5361145888317,86.21321562748496,175.22987137035142,87.30607432336846,67.97335117431625,76.93946283430833,116.36850899265981,109.59812739249509,104.63927954800567,155.08772155776717,112.99271702638713,87.84499981171763,86.26439153786681,33.0101530727717,177.41021473045984,97.93391879113095,95.59346707043227,67.28629602765818,159.47707913949307,149.0231124246307,138.0937456588377,156.27931497901793,156.01282839855514
10,161.19938770011632,169.25825037389401,159.1604381261908,156.6281933935841,107.11903156270178,103.36939819329028,56.531997366160674,172.51035733264882,117.56532193638317,112.70022570786102,86.08282775447323,174.98598714098057,86.5547489453017,66.25761849021143,76.40686007027819,115.46276424848499,110.94746035706281,106.80357986707551,157.046117458202,114.51575423495137,86.53751158936792,85.01596075819099,31.195318131642722,178.93310384776885,97.21008610626255,94.77392966976565,66.33641917430528,161.13094852844412,148.81347714393266,138.4512628406764,156.48617850584088,154.9012822576568
