frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,145.36838379498272,145.2427298337124,179.5933021259429,163.35338953041688,127.14072349299263,127.11492063576985,15.574375976465777,176.35742892269008,157.03685821363044,160.7223437293662,126.77893409810987,167.3322023668017,78.6384259165343,9.51859818911755,78.90961782933229,110.09025094612355,87.12915530676767,90.81848059255833,100.25600643291979,50.723587272186236,110.98028852175611,110.58298588635999,23.668266125299517,171.47608925670866,129.49837644999982,128.6442471218992,82.40293020803232,172.45356496687742,122.10861914193522,165.625208410482,122.68136241956849,153.40756123970291
2,141.120715123998,140.66347794947183,177.68323012701507,153.03324550386552,133.24745437826104,133.30645030195555,10.927889377201366,176.5537663655154,158.78208694445325,164.75407914210524,125.12259330403757,165.02755342148595,83.33083425421358,5.660592559723373,83.83241838480714,123.91932511761287,82.2593305132217,84.64055344707755,93.91178137754967,21.276774253085183,118.975688765006,118.84844917159279,27.998409671277216,169.38519499995508,138.97484685892135,138.02081744394627,95.19928619811584,175.4512072865495,114.87993727168576,161.0248987858723,115.81832664492555,127.70286228334642
3,130.66791343456325,129.52667485152912,168.86385704450848,140.98502410670403,137.11003938261334,137.31546837426816,15.146058717184907,174.64500293588418,159.32627525892175,165.26072637904795,125.86937359681576,165.35569697818156,83.62290916768754,1.61795448749133,84.03040620367679,139.66782599075643,78.34626345702807,78.51323338407336,86.79518719252138,11.826877222096936,122.95612133509137,123.20645276427682,37.35036469974455,164.74295324423485,142.1670760883473,140.38484542806358,103.43102323139915,178.7049475341343,109.72933693343128,158.03856272255447,110.87811273308824,102.14408548391751
4,128.1678082702232,127.43502819501558,166.7385209792776,145.05847916046625,136.32220599544166,136.60657252492015,15.925011667459488,173.47641987067567,154.47106104851653,158.96524376430898,117.72671876337274,165.20157633210647,78.81875973179127,1.779423575633801,78.97302465707716,135.6982079483145,76.18020177760637,75.48177219116592,79.82239101531704,16.01169852843022,124.71448358886074,124.94491517365906,38.60830889078161,165.36962675670142,141.2629069515482,139.44880977472755,99.59983279326961,179.55018937373382,111.05626100751861,164.06754533875937,111.78882164549711,101.3489427641792
5,126.68098010096428,125.95872749769732,167.7312877006069,142.11219433496865,135.0180359062746,135.24411927312775,19.555617141273483,173.20176723877046,151.0710925569949,154.34096067641522,113.25639165757096,165.97162863644013,77.1351476956172,4.436653267424948,77.15488329863547,138.55755400969477,74.05673715963552,73.4526601501101,75.75950002962531,12.780133840728366,122.91411950752985,123.23907120966423,42.71328626939097,162.03084980924262,136.72779104597637,133.88140972278543,96.93994712275085,178.69783685943582,113.30992260243555,166.8305055374132,113.92930740057591,103.69377420138821
6,131.01011784953616,130.06059283106245,171.13928915772863,140.48876144153297,134.48835978222115,134.94119680909532,29.061040166687263,170.00586055400368,151.1592470682218,153.1251836698395,117.60014761139841,168.2001641578356,77.62682551624208,8.986912150782093,77.46879468682489,142.10013897512732,73.1581573090434,73.03130236547986,74.31149534793856,7.693591449897309,120.8225871805995,121.24238801011464,45.37030944237092,158.7411998455495,133.70498523313225,130.1125741672352,95.80113792231897,175.43861629148518,116.72637423925075,169.1166240617199,117.25693966777783,107.91846158670238
7,132.49749397083357,131.3033527100971,173.10238988712788,136.48994168190987,134.13208043231367,134.69395845924905,38.343380101022454,167.91733956017697,151.9651279244128,153.1710196283226,122.34460516074115,169.60147829595516,78.51475707615568,11.619133064058323,78.20045741377903,148.13429275845635,74.01852306242505,73.61032493956826,76.23313068914052,11.36682415223285,117.58048332383746,117.86188840644658,46.94152167814582,155.51005624334616,130.22804959817026,125.75084809581394,95.40556226622974,172.82117630177947,118.3254332675531,171.4098952167627,118.6766130685723,105.91001245489068
8,131.4263662808263,130.23587187979635,173.60984601209185,134.72655350291987,133.2063153863008,133.7171801216912,37.523669429779815,168.05801344183018,153.93652526235024,154.7470045972094,126.02132782201033,171.3928228832012,80.60167774000827,12.450603164094652,80.26852952783882,149.72886357548805,72.88604940990115,72.21349598904784,77.11606712725313,14.378123200486066,109.62839699830386,109.02600297633997,40.72889254591827,154.7373174863356,117.99271048760971,112.46617767378993,83.18672278477342,174.02526972730394,116.44675144470565,170.75301746321819,116.81511689177562,103.67093620217089
9,130.86014457867722,130.9205907512034,175.76507673209755,131.5667377969569,132.41611263360738,132.85973454718183,36.282432279436065,168.3818219642289,155.45579004848955,155.41388937190928,129.62209697104586,174.85624658078314,79.69363044113246,13.001269664852638,79.32103045016999,145.060133961866,73.45518728031067,72.96757046136307,77.79544711406984,13.057538241759405,100.0880004593472,98.78787020738882,37.736102559942395,149.27238220962184,107.04211047764912,100.0711008691816,78.16535643069352,170.15505756091184,115.55275001460377,171.3422319293296,115.85791749471966,104.4534948587269
10,130.61838529465038,130.4093122259348,178.0111102734741,131.7161815747479,131.22155755116574,131.6837813653326,36.1256958490414,167.81092302391994,155.51376789995433,155.36158672694776,131.25047325323905,175.2546552608459,79.82937194029431,15.458155582969146,79.29184248714718,147.67200704110343,73.68989143251599,72.46384274244677,78.49730037903592,19.73496801980512,88.26361182120051,86.23053959742171,35.327973766075395,135.72004204221824,94.83162260134544,86.43771250636894,73.07447271287421,156.13749213598345,115.09741924905047,174.0462698089154,115.14129912514532,100.62307560346838
