frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,165.55348187352774,175.5519051793609,165.42501203131542,177.73838775214872,161.12546232050985,164.8641179353054,168.0842359671369,146.98708388112226,162.48532055545556,179.51580838896123,162.47916172919446,98.96504116618517,115.28450128115743,93.81044216544043,163.0093697576714,110.23724827171046,99.22319999791627,100.00139693345263,159.11495867360526,32.463236323584,169.97656924291752,170.26787887626074,177.48675712343757,75.68259915118766,159.3408458345958,163.14840589816592,167.34793081255756,84.99235576348052,118.81766671764476,124.14273249858745,65.50131389738478,147.13688070169243
2,169.3071349689816,167.27845107312572,172.47510165948734,170.49566262248842,166.13218365235088,170.79147803392348,169.41636065494373,170.70430594038186,161.46880062979938,176.26876369709333,161.78599815741376,161.05731074955384,124.1972919348005,100.15814150648585,170.59619364862968,120.4834311102123,97.31811636427261,98.55741104263412,158.6595064479321,14.161058949919601,173.10912873880562,173.25027688858415,178.53586260817065,102.36685331540367,158.04877640241773,162.32281718875774,166.14490110706612,89.95754729915794,116.21225329426927,118.8807789419976,72.12228549713468,148.80735158085608
3,153.76721439427018,141.58975481369134,176.047495260507,145.95222931724354,170.21931059384417,174.31774962381627,171.9746517896707,156.0496561230417,161.93792577015134,175.25380171582245,162.48591537590804,174.47116367586275,115.3618465761586,87.13761565090034,165.40600464754502,109.40962802140511,95.33656602155577,96.82450505277357,155.30632490890827,17.308749295070324,176.65245485000395,176.647343399487,179.99506725442998,137.5181844765556,158.65184692062303,163.32761497159035,165.8972758643261,93.68266938614283,114.6267632484121,117.44390860034568,72.64345103488012,146.77148151829627
4,156.54464629824983,146.48418081304982,176.59312947742444,148.69670890731953,170.74853777674699,175.15003372192245,172.0710141587873,141.58647884997853,163.36506176247923,176.5762472038561,163.6668738050802,120.88850825953264,115.02061318084128,88.99095910595683,163.27587878116313,109.44573503498282,95.6738799299007,96.93678241180083,157.10854434275106,17.045458988313538,177.34189661451677,178.2282942015086,178.01787454413278,132.20467844853076,158.24909602762648,163.40758627436315,165.30957641804426,61.6878174355477,115.69355066394967,118.89761496815203,72.04189812449678,147.55740476922554
5,156.93232192316708,149.99507589346192,172.68230196364152,148.43778351898962,172.22840281068252,175.9197644233035,173.34531323473578,165.61099618284857,163.38333762968102,176.97915252296957,163.60742032992957,144.49885744944888,118.43379522482606,93.20655175496313,160.51604450251935,114.19197431544603,95.64208823513515,96.67947263375977,159.6416636238271,12.08443248835523,177.64509510433604,178.84282679496505,177.94840197523857,142.5799193876975,158.29209735108387,163.7227980119617,164.97654549501706,73.40919378760246,113.80339504017695,116.96333747714405,73.18865473930923,145.8058651566516
6,145.20896044615333,148.7802209102849,157.58454543985926,121.0841662929935,173.796722687235,175.79420661317306,175.40169193443242,177.635643445299,162.77888485022268,176.06572318753788,163.1444869612282,156.16225331263425,115.3381708543256,93.76777465212692,154.0350842811219,110.08382318210874,96.8661722246335,97.81621046833042,161.6421703353173,3.9564957902909077,177.30582010972321,179.43617936096194,177.36331984366694,127.32874013070357,158.6836936080846,164.29959616741664,165.05362000891648,42.15261548274038,113.0847105612076,114.6378454380486,74.67593193531388,148.3311547305407
7,152.11857272393905,157.57521637330575,160.44638481427765,128.31259218963845,173.02165460566857,175.12613581315702,174.95401657395547,173.93718286510583,162.65969082787933,175.83663147210058,163.06196918806378,145.26705060377174,114.14963057996273,97.91832302022299,151.06379995707977,108.09715252176746,98.34074118771723,98.90249958032469,165.77266073280217,2.55696273500465,177.48858655764306,179.59786839893923,177.51840566873804,129.42052017103438,157.76871935716878,164.25563176059305,163.7694707215224,30.529064602444176,112.39680271948993,112.8158705190777,71.99355420573755,152.76137816341105
8,156.5871712271851,157.03649909520155,167.81415432680546,138.02938704887583,173.52064032040465,175.62367241934297,175.17298595223747,173.00242080235043,162.57516350566453,175.55876680044835,163.02044750788076,146.68072816985338,114.02658795487356,97.83830528421612,151.7699689627371,107.69356850769788,98.26578272877939,99.22076785476689,161.6004535464405,7.7716318707682985,177.4921588888887,179.6595829223839,177.51317996593832,125.23207625694464,157.73168687128813,165.090794642234,162.92211030226719,28.48544554489817,110.92853413984237,112.08215095984626,69.2802984630304,150.9670979450006
9,152.65905133143295,151.4793319593804,168.54279832092695,129.6012442568666,174.10894822383054,176.19011376025892,175.46588780200423,173.0663605798089,162.155337523631,174.5534293698501,162.82048633167366,150.9729662850663,111.90902641512966,94.94160817051275,151.65028015937077,103.79699916025912,98.4356675799832,99.36884245107409,162.0903093889487,5.643705577617794,176.76170427555147,179.60827032818975,176.7829271865447,109.5693897851403,157.2784543875855,164.93820483322145,162.4571185608871,11.197155879762963,110.33399168184513,111.1499236370891,69.84661790511022,151.03906494477306
10,152.84017242436698,151.88237032617045,169.52438754647244,125.50624648699602,175.5300609369337,176.60830935943494,177.06341052181762,175.12380275345703,162.49636537550825,174.2264769664615,163.2768102443137,146.23231957457972,111.7598350258356,95.24736778647102,146.65556437295,104.3234923730559,98.11638396093736,99.34144243758843,159.69228914789431,3.209893246601733,176.74334187091526,179.61936748335322,176.7632626115286,111.07203430890993,156.77901404711332,164.6895547874056,162.00106117755595,2.7316413976377873,110.20060458232682,110.21890561392807,73.91200579439885,150.88058637351628
11,152.8972311515957,152.58722946725024,168.05502770560213,126.7206533247745,175.34495784666217,176.53204266280204,176.8680410984111,172.78800115201625,162.3079644963245,173.9364049760186,163.16178473944905,144.77843131080618,112.06070548670016,94.95206375194228,146.84401079920858,105.31057419235471,98.35519311623567,99.56873882313356,159.8856723669573,2.540677992260137,176.8913228958232,179.7985379886464,176.8956335591292,110.24616166321175,156.7479377561835,164.5571168302295,162.0521578417281,7.504648619833221,110.27053017510693,110.25604086873439,74.61743789579702,150.91766834258408
12,152.01791143470209,151.95441400574825,166.72536359676482,127.204104506589,174.74445112320376,176.37272441212326,176.16993387994128,157.44274452400305,161.6218828129633,173.41301249737256,162.59855039175142,129.72459819731566,111.45333503325972,94.05303025310111,149.31649238518767,103.87351215633448,99.00078003784532,99.79605631931,163.65233249541367,2.470769037026201,177.91025953449085,179.75914561806272,177.92270686751195,131.46298138234496,156.83114643456474,164.1808992700786,162.4761639701203,11.721556134298613,110.51650849677912,110.22983540683397,73.73754465477226,152.75344080276054
13,151.56145275889725,151.40450569387716,166.22912461217268,128.0674844764398,174.94855901815143,176.68978460243795,176.15712455153485,157.06311483610233,161.54680802656466,173.2190772236871,162.56308130943094,131.0286467307877,111.05169786441691,92.75902900208699,149.54805575782547,103.95120510670499,99.99108039491652,100.12946546940431,169.94736508773505,10.370862958017126,177.89393637625236,179.68292606641717,177.91637329650322,130.70547514672958,156.83786647603685,163.8864423998291,162.73768849358757,15.342681866566833,110.77379475322503,110.51746171276334,74.59972414637754,152.9825359699574
14,152.0584295244696,152.01036413847453,165.68347473617777,131.61581113475987,175.83012698488776,176.92673531076093,177.1511111240647,177.10785753662515,160.77763911146775,172.09255716651552,162.07886380103702,154.83784501273846,111.88639862905801,92.63781940225454,150.5484007280429,105.78289943996384,100.2624995250095,100.07626105393857,170.9799407202541,16.85212306104331,178.10658895039202,179.4742286509101,178.17955737715744,136.61444335363035,157.22085661703235,163.53523803887182,163.57996749575892,29.9637387876086,111.85458281399339,110.63378438222944,77.39697158905308,155.56857636649355
15,153.619547575605,152.8277399652357,167.29664728501055,135.09346363511372,176.14452682839766,177.5372203017744,177.00862591068488,172.40087909540807,160.6043719657822,170.40178570199822,162.59480861277356,157.82258856183253,112.84354896991341,93.87248893726023,151.5088448187864,107.38614983239576,101.09754445027758,101.1125399810643,170.02793149761206,14.53102957657641,177.89905080479755,178.82809902078176,178.25412150025173,143.28717771243686,156.3105341079569,162.38922730111338,163.3568971393867,29.665164652233962,111.02807680539894,109.83007321364393,76.41474354699952,156.02325945064956
16,151.67596672775232,151.5324151236166,166.26310640937925,128.65576690395844,176.86502754392677,178.059087788746,177.5219397287691,171.39526609222273,159.9043198233357,169.1139199304619,162.43973419126547,158.36057714722847,113.82054292197977,94.83301894278141,149.07751637067753,109.3116522407698,100.87938876140865,100.41067464354262,172.74197065387963,21.03179901754939,176.70431597856683,179.76047526303344,176.7079609080238,127.02190172416286,155.18132103812582,159.98954057463345,164.57968870864576,0.9219363310116307,110.72172370260486,108.78800398642238,78.86315260797278,155.9749401358059
17,146.37518961647478,140.6467873450309,170.25204415112867,127.16007494199515,178.7646516452912,179.79426542725872,178.7807279985919,165.71277274857232,158.46589571877647,165.33813407380148,163.12010103474069,168.45452516714835,117.21343307420995,93.15638216671759,152.64007228523914,114.18096897773714,101.04757012390488,100.63088294758548,170.17365614946576,23.225901801213748,175.692758954444,179.09221359009524,175.77401425181617,135.63621328772174,149.39126560140883,154.01897954968697,162.63874302600456,2.7482224834633815,110.3467158847434,107.17130397081205,82.9468319110514,155.43022005956985
18,142.5578401824287,133.14194628603053,171.9993902096124,125.97988795199298,174.48537277210568,174.53860638363545,179.2075257651673,138.36485194689067,162.2665427719274,170.7171097586796,164.08846491852827,150.28044287615197,120.65486847394651,92.79609814842836,155.10248689970604,118.38170777943459,103.44964784635143,100.32463017310373,172.47728864257263,46.69960504645169,175.90204108682028,179.1603309231061,175.96996108558008,140.73310617212522,146.1039129447025,149.96261955598342,162.6309608494135,2.5295137520265696,114.73792005022483,106.48996881731476,93.32005062326597,162.579923602322
19,139.5727032461386,126.48983800970977,174.61722039863255,124.72715930283736,174.64369838609213,174.71501974751664,179.10652008010405,135.66176746485814,161.5966185905106,167.73955707605316,165.21838535192722,157.31654480921856,120.35725493232025,89.16650148074771,155.4604291133702,118.30784660211638,105.11098607337273,99.2257735549083,176.4343316363688,59.81884392203181,175.3604307622758,178.81118592407506,175.48917221548368,139.54091369873117,140.4517895755779,146.56367280154538,155.86515268855015,14.38616796217488,118.07019471082266,107.71177368343078,99.32044727092428,165.39366340931204
20,122.90234300053353,100.40374142160496,173.18068191681508,116.71053502223653,175.33093943503374,175.60900118314618,178.40811656746283,137.91353081040126,160.63822882047043,166.2904569787909,165.14515059324958,158.14918192813786,126.67771170477832,94.76281723424665,160.16455371301652,126.25913500022847,106.08308701295464,97.36815334452565,178.21938969767677,69.1497480246898,171.14102599918942,176.55934090075206,171.7412560925177,126.9677766146157,132.13835057744052,140.837944616688,148.1328782517294,9.168273270873962,120.66498573711463,109.58314208387743,102.6103643772037,168.74728493496232
21,128.66997341734287,118.62104732034638,178.76089536681462,111.43677550864966,173.0405747708615,173.02869291565926,179.44422894940217,146.86729427023826,164.9566922279347,173.39440564407843,165.76131240105667,158.82771007918353,121.61685561110127,97.02531249890899,147.9476662507287,123.73209615745183,102.56247045756524,96.56316948305174,176.08817130964806,57.963305150159634,166.09133827288954,170.12412647842115,169.91547811358902,128.65344720878784,122.57441393020439,129.42368036621673,146.26722175934353,14.27319176919402,120.14190471897808,110.74032822634987,100.81128009566798,166.42865530526043
22,138.00927202272206,127.56345770668493,177.8840276018854,120.25529411489313,172.2778907534688,172.38913190501248,178.31851444973643,151.41921600250802,166.09084675449273,174.45055325032524,166.553004601076,162.18183732151218,118.65689223381028,91.84153926594004,147.47990146592107,119.82333984414751,101.57005503732194,97.83307908153779,171.894832282821,48.219126186434735,161.93366942270953,166.20294532030852,167.79665423015587,124.88444970469887,121.12030170402231,128.2727023174406,145.99486647746133,16.475814550292533,120.0107538956232,112.93789983717465,99.3266430542117,163.0829915038501
23,141.69945976865503,131.59065912644223,178.23608010319762,124.6709706541713,170.40638123877207,171.03984585573372,176.16046738944112,151.4066965682248,167.2556885183722,174.2250908801299,167.83755173462654,168.71591545524686,119.70907471020014,92.36508822170696,147.04726054133062,121.39665731200813,102.44780279628193,99.7265985075173,167.97457521965524,44.87180616261259,161.26509110465415,165.18607943397137,167.97230996888422,125.81458168647534,125.80739370575482,131.8592955212449,151.0512622286325,20.175076123568385,119.28419561019841,111.91987513368473,99.56630047536044,161.63449532475366
24,141.97764419476687,134.92871736662931,175.00424457793144,119.4351061357798,170.787286140331,171.3614909028123,176.4880788624951,147.73092098005287,166.90003085040252,173.39942172307053,167.86830497661228,168.9690513780486,118.84117077758675,92.6140774754802,143.13241129688046,121.23428081219254,106.45004159307133,104.20000661357427,169.00820126321037,45.15320282646598,160.38171338745192,163.7944216793779,168.2880989393767,130.75089087693632,130.61242065573217,134.1697480398686,159.3446777240001,12.611462953886912,116.07405219661523,108.10934541778913,98.2714763039894,159.01733542757765
25,140.24346357264207,130.97279939893085,178.09814726159138,120.94967106467709,171.92231284981952,172.43663359934135,176.92990399226832,149.07497479319582,164.3806505263426,170.13649001573188,166.6560267439781,172.8827586607155,120.93928505871226,93.63419092937734,144.61653044056038,123.84146503437395,108.89559903992205,106.10638647089155,171.99716630591396,49.40383162937958,160.7521016564025,163.8605013211929,168.8605852724429,134.775289802008,135.27161435638868,138.18254354243365,162.6177042487187,12.001283136204735,115.08400548867276,106.65551388681497,98.04270434195617,158.36535886099867
26,137.8820963710041,131.92219904512237,171.6855143498846,113.21718068440497,171.81433561755793,172.20527832444557,177.27708961722607,142.13153859856448,162.86834611885166,168.29167985728338,165.99614485844018,173.98608941449243,122.1902192375546,95.83758419711668,143.21296265354115,126.51254790126285,110.57975477503922,108.15549964145471,171.13932070214932,48.87720001694942,161.03091399139518,163.6660429103063,169.73952954197225,138.55756866909033,139.90458349934482,142.6220071100653,164.39251785864698,18.469722831159835,113.9110605748413,104.97752879878036,97.88249222511426,156.70171783971733
27,133.5696643877444,138.47383034052206,154.7748872923744,80.53731645294033,173.45990713106931,174.00809411728537,177.2571219587137,150.99291048958733,160.3246008345618,164.93314803879304,165.3790443964745,179.8844402548127,118.23975215085609,97.44805441362712,136.7152946586248,123.17102506391575,113.38171607475824,110.85441357488669,172.6301436587454,51.7283556428897,161.22744463697734,164.00285282725176,169.50953448588047,140.26581740776038,148.84117966656424,150.6321291441013,168.82444828192075,14.980458761541117,112.50527109386685,102.83802370609057,96.88203771967962,157.4746159586473
28,138.31830428153248,140.70050522183143,160.89050752718168,87.77374406631485,174.11690704340458,175.3907623335554,176.28575207310013,160.9316314908019,154.59994079196989,158.18876320069745,163.45427467390002,169.78726815335327,116.93333856653508,97.67606913469426,134.5451468109119,121.99323859663616,114.5328046815965,111.80320346197182,174.84717824713596,53.38414274978771,159.7653839279626,162.33826232143613,169.21553769536035,146.45217594481204,151.08507451482495,153.6082062797128,167.2315109650799,51.69362111079108,111.6681198729404,102.18850312218471,96.1574114983638,156.68491884202757
29,128.94612436167142,107.1282851972869,162.1463569029259,125.78226624427172,175.52181988405798,176.90441377639164,176.7340044049724,166.62006808004398,145.99073559913117,149.00573242472174,159.14125285838023,158.9150608884983,130.22227251256243,101.11391053948456,150.72318329385845,134.98617326885886,119.91780111095557,117.48122496869195,174.9255431394116,57.02193227981586,157.42738247874706,160.16687904897123,167.98161598323352,146.42992521084207,153.9046461174442,155.6666828706971,169.23176902652878,148.08492605109896,110.19051970733908,99.79670906778539,95.63961370257758,158.3988043955984
30,127.57552680585334,99.18955833559602,159.91458517223109,129.06920908572766,177.19625966901768,179.02234960220386,177.36783739095668,175.63706281343457,137.457882688327,139.87660973985447,154.2160601766044,139.16257286619327,137.77430672386112,104.59390899742446,158.69327193190992,141.4431414153518,119.2155381109079,115.57334270365939,179.29828999611243,64.11764335789604,155.98642776239214,158.53719815132484,167.8424699503227,146.43620734708915,153.2408689397911,155.36051583811087,168.13472155669132,139.16063545816993,111.73673429474736,101.05678671202848,97.98656602279164,159.86664921973957
31,136.56357920176842,103.19744528130684,169.18221605326144,136.1206246319141,176.58577618002533,179.09288694184906,176.70716430950574,170.11744459636157,128.90808909267398,130.55203550372846,147.2194673458923,124.22006134082888,140.44513729547634,102.68039830811959,165.91001738756538,141.60889534918826,116.59495332189685,114.1297969362167,174.6612015579396,54.466633952895606,153.31641211832886,155.37622491237317,168.03419422734828,149.20375736336334,150.76794974001268,153.3004135602547,166.42443578046485,130.66199513035556,111.21782385595253,101.2327599230215,97.36100961528143,158.51522260971424
32,150.89057105344062,141.79942933704012,167.3696930717022,144.13699428517359,173.9038217190228,178.84929144376872,174.0110281266148,169.592608766413,126.54278176653823,127.37276128739123,144.30137514967214,123.54406690774542,132.29778256343155,93.05701659819209,157.76357317211367,134.50249818411527,115.16800904048903,113.4321689161114,171.9359087603018,48.65131355232459,150.52672134053944,152.06973764814734,168.41304743342786,156.42493690962087,146.2328276052586,148.52714006482225,165.63093949447367,122.12079589149502,110.8622958592107,101.37745265880937,97.17686071158964,156.45604118469888
33,152.48701010492604,146.53311385134114,167.52025526250372,143.7684093510327,172.44483202970235,178.07339901951102,172.68568051777444,167.34551175032738,120.31088035462574,119.62793262136948,136.64883029045532,121.7209232292143,127.69875559755249,91.49386725393944,152.36811122510682,130.5810027608498,114.75842727366665,113.63686191503406,169.29954095408732,44.20184872686015,149.24359338797476,150.6773989756408,168.28997331891352,157.96623431356736,144.19031674803318,146.70927625291245,164.4397232577863,115.39845758510769,111.13795258196616,102.3118810537845,96.91278325458012,155.72605881207573
34,142.46903790970126,145.5950313508578,157.9725096779605,111.09235164298738,171.944968725447,178.39136332791978,172.10081923682205,170.44691035528857,112.97371493180734,110.67230343022581,127.14211167881815,121.8127831761381,120.95873334365658,93.3353952320467,141.4088444587805,126.36722071726157,112.40581859139726,111.7876392581379,169.3287689550294,36.17061967878679,147.36625622700035,150.0613003431827,162.99996031025253,155.0054073954826,138.8945660260882,143.4280386561179,157.31359241174815,91.24116265490268,110.0148773327092,103.50838399217535,94.4282349895033,153.00717639976384
35,142.74206539846662,146.3500474159808,160.23183886717538,93.16699272687597,172.79360650074395,178.8950715163837,172.87563669676763,173.83142753220804,108.72700339607215,105.74992325625105,119.76480439061878,124.87387625271579,115.32749409363359,94.3790538369136,131.9165832832577,123.13411635642018,107.49827911016553,109.35075143191064,158.6516579934586,4.293701283215607,142.88206274488462,146.90120494308078,156.85354072451085,150.6071247283009,132.29849875981236,139.06403353360977,149.32178231555383,75.21805850869207,107.83571653452915,106.84347155548029,89.27734690704517,143.1920226155586
36,137.61689510438669,148.9644021560553,149.5450503488584,8.216036842899856,173.7327630728202,179.75693688606367,173.73739202114152,171.56831765771392,104.88219400635586,101.38395234739387,111.63790978806739,134.8089394368378,102.25123983947414,93.7897456964603,115.17706200833364,100.76872224926643,108.69554511873503,109.99928576884069,161.81178409140213,12.012074819679976,132.7953355143197,137.92674265156498,145.1336462643953,147.84861902828703,118.73058793653267,126.92120575128473,136.17794261720204,52.835477348325746,108.83761416731456,106.86974951539312,90.27721803101008,147.94769324652967
37,143.8370663348453,151.24304793958703,157.1094331187738,16.690305200624447,177.03051434661208,179.51849151175904,177.0683744796364,178.50347686199504,95.77333247948407,91.96573348802004,97.06530653676057,144.8697730511062,100.02547829176189,92.1231069305656,113.62424214110298,95.8284935399439,107.69160781585862,110.62082198638291,152.71821181848213,6.836101768488906,127.03190106564611,132.00590169448708,137.65968884905337,150.04417192812292,109.73516575927121,119.25162937093482,125.4361191884439,47.61124724741862,107.79772381858498,107.6939057508919,87.54044818547412,147.1689074145938
38,146.71249636604733,149.8195775636109,165.07219940499357,45.776826847315576,178.05937686347718,179.68722283605183,178.08422643287435,175.45865140449612,90.22817907669909,86.33521593628404,89.34238848329427,149.67400691382718,100.83281023847964,91.77985214384398,116.3510396914001,96.41999993845512,106.21826349435645,108.18962463965089,157.292441398657,12.653267215266021,121.77376189202646,126.61157093662894,128.70196329893997,155.14677747888368,101.25970890531053,113.2403775914345,112.03816129423109,44.14015791011268,111.13325800629123,107.87709112322749,91.55972752731681,155.67705055260978
