frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,157.13462265425648,163.1782204796063,164.19206258600383,90.37547536545914,176.98479010822564,176.93646974799663,179.84535613722625,167.24497733063538,165.68387900534088,174.02234038583094,166.53885034471728,179.43879848478133,113.99438761787013,105.98988715566217,127.42976189020118,125.32134241905982,113.52865751242965,112.12221208881328,174.6363190113392,39.87101973332996,176.1863474237903,176.82858388926715,177.82704519801854,159.24189530125187,164.02996422947962,167.93286967266368,168.48592058335205,158.89733163224474,106.69939540176102,104.32646127831885,82.02374723081016,150.69710016554905
2,149.42057266536617,150.78779116391036,167.16104497467154,105.97347407433098,178.75610907062554,178.7545554652471,179.81775263597282,173.62075203182079,166.51709012637522,173.6075215583786,167.68434581346764,178.17913939423673,116.64696820525077,101.61855639211035,133.12443552848939,123.98001345136116,113.01545591309373,111.58341368595019,175.87375873815242,39.05725834410047,175.9511769413989,176.7277564351219,177.56786182416477,157.39129901833613,164.12074148911086,167.27274452926878,169.37711071186732,155.3455024926901,106.64246616882008,104.23344309105971,84.76963813198488,147.22131182643434
3,148.26225547870865,150.75803506668385,164.9055807632627,100.60581648172716,178.51767774704794,178.7359956930943,179.18234881854784,175.87610956427153,165.2852224216999,173.31641621973694,166.43205351801234,179.4739192272098,115.52931688408378,100.31748898028675,132.37609948075215,122.67473431288383,113.18292881446372,111.75197579655969,176.64698744188016,38.87061676676186,175.75723858565706,176.59074521063027,177.42925841995967,155.3931349341162,163.80316656051343,167.0234677402308,169.15811568603038,154.68039433881967,107.46436283093388,105.11699972651071,85.58346535086132,148.51421430161406
4,146.5546577076358,146.8841073717903,166.79210358833313,111.77492156662291,178.9536083328507,179.03911487402445,179.548723064227,176.2369701531169,164.59299380173164,172.93830314226219,165.80848116908774,179.69979292014958,118.29888014977733,99.09065042750655,136.1056387765598,126.2501733546305,112.75158076730781,111.33677581540371,177.3426977247004,38.0883378198316,175.4822929648589,176.27528806699428,177.39245142720392,152.5648398838634,163.59226003350085,166.80779252902946,169.06253843076533,154.52906337882249,108.30240882937797,106.28514479891396,87.13950855570052,148.3789687137506
5,147.30586050083377,148.66499515698357,165.9359604957398,109.20924209576843,178.29778008947955,179.060697489085,178.55985101476074,179.32387388658032,163.359886360655,171.62875605856934,164.9972034595348,179.36611253063717,117.02654091406285,99.37241540766493,134.12964476768744,126.07035013795236,113.17062900760719,111.60951926342376,176.17874792459625,40.3328891968372,175.8252745907729,175.81369177231286,179.67077135315427,143.0315809408219,161.70461224291086,166.29966627876445,166.8697307768132,156.42678005291373,108.5197878862586,106.1158749072523,87.53521548327338,150.78774579787745
6,147.8415757788086,152.15778591689644,162.02886153586851,103.37314077606595,178.655437311199,179.49024933369074,178.74403302803066,178.65823994052968,162.83478719745685,170.18807640520438,165.08610828510896,179.55390983053687,116.95665577916216,100.90128463836668,132.8707206972831,127.70797721555822,113.90602875430673,112.23898300721444,175.512623960133,42.303238426376616,174.71482090421608,175.5109233929991,177.17886312450193,129.21052712508936,160.0393740314572,165.33259887100002,165.5188578255597,162.25200502161735,108.41785304749884,105.57766634114549,87.57215839763859,152.4695527094224
7,149.20691480436943,155.79821736218932,159.91758543371472,98.37628375342977,178.78037471389126,179.98046952045968,178.77609714776943,176.02684514091774,162.7856062563901,168.78008238366712,165.91212875543377,177.35789354662532,116.17130137064294,101.45421220256262,131.48255154161393,127.7483985713367,115.10141615615181,112.7480521294156,169.61435254335163,52.691514410323514,174.14111041591022,175.25969204935967,176.52760475899362,123.36229875130483,159.49813185528726,164.18265899495003,165.9916944311673,159.58290068168412,108.67142790365493,104.90790435065873,88.37535013868073,155.3764452310485
8,150.50437629082032,156.68667602745896,161.09957242743823,92.28527445066042,176.94111558692768,176.96216853847,179.36123168557515,168.18945451914217,166.1075314646475,170.8207457748107,168.5944222726737,179.56163834906434,113.97247010154776,101.0096368032548,128.11043722795227,126.16295375974435,114.84850449924413,112.34062180199126,172.50074073706847,51.988074361126294,175.84358959048393,178.26094172471423,176.2097814972652,169.05170853517131,152.83202333409938,156.57736058329397,164.4490632984118,85.8232410534229,109.22913339109977,104.68783904150999,89.8570753666662,156.87309085336875
9,154.58706225924377,160.87585672175362,162.8005671632772,94.14173603447324,176.17040118793128,176.16712588112654,179.36415597021352,164.87090358729537,165.84471541672588,170.15248820493926,168.70364276759153,179.89053573549776,113.72328136319275,103.24467610494511,126.8746546132097,127.38848014415231,115.73169972618707,112.58952556394254,171.0090493311531,58.17316136261524,172.78602820917342,178.4371099343802,172.92747073250567,119.78537142985394,143.60897798067572,147.61167977579055,160.9116000871019,23.52643423283088,109.0189050715115,102.9003396712496,90.12783201546335,161.24227865674754
10,151.6263863517836,156.58769546115082,163.24941489659406,93.6153732666568,173.8163397353008,173.7931540480591,179.06526358323106,155.4650585821977,166.67059784135992,170.92248874309712,169.1248224878644,177.64454132860757,113.61888079943634,102.31578907947538,125.67137700707467,129.03883663312615,114.07703899489536,111.15875210843812,173.99064114402026,53.887423552701314,170.31210097217215,174.5588591847009,171.91851255216616,123.68194908777602,135.10473552237423,138.5708208282775,158.70855604865395,25.299949101640347,109.7228553152077,103.7664130270525,91.94243856808464,159.4136660556693
11,152.0482667755462,157.18161167265652,163.20726701571675,97.46703730143041,171.92161815526134,171.8875645856863,178.71623768634996,149.79344652211978,166.7501860183081,172.50500500589683,168.04264412913184,172.54037110371442,114.17748397403459,102.57123516142623,124.73627331707235,133.2562062690941,114.82904202268999,112.031687289506,174.42113449667627,53.68469189908824,169.36223064083202,173.88845122786458,171.20590156253252,124.41938106041223,133.2955311181161,136.5688753814965,158.52698202749843,25.463752593932238,110.27561863683864,104.73139573694779,93.10325740313698,158.46603672694164
12,145.42072164521963,149.45687968255749,162.45924505345903,95.42122023280416,171.18256862876825,171.0450488663667,179.64363451497402,147.0997055516065,165.92285777795294,172.9795553175449,166.70414842066648,169.06363913462053,114.29035456660047,100.9695443186739,126.36134375088244,131.16842412122696,114.76247508237492,112.19238292022024,174.48964087687176,51.815733682696965,164.7708961837632,169.99889270065108,168.28626966115547,117.98570823833997,129.39822853777613,133.84167836042417,154.93884930312154,23.375992399747133,110.56646080561987,105.77353936749502,92.76478913002067,158.7055674350294
13,145.1652727489966,149.14692393549117,162.45708876429737,92.51653544182842,171.71654509567213,171.60353530619986,179.1915423539888,149.95140858729255,166.18702266712853,172.65934921613675,167.18946340141682,171.28847881313385,113.48393513640512,100.22146163636864,125.97493727923744,129.0774999110878,115.5200776528067,113.14514779946956,175.67391533124984,50.71783084926598,162.41582404036544,167.2675521270525,167.5365672515536,117.50664989805526,130.9660740465473,135.61955958770045,155.87562144301853,25.715713830093087,110.31675179773006,105.56826891785086,92.51321222314907,158.23718077768308
14,118.28391323509868,117.27851547974478,171.10727772215304,96.77101879284906,172.1607275611468,172.10184291537507,179.13534461595296,149.29889848080342,165.06731961910108,171.65426754615555,166.43113052010045,170.05372553081867,118.39998292217126,103.77730810555074,130.51582759713366,135.1823782758109,115.72673409340639,113.30308311067054,175.7345822476218,51.4017324584427,161.41361993061952,165.88177724052508,167.44891181051668,121.11763737041132,133.92447657154656,137.7896834482861,159.46211245936848,20.047314554537717,109.1025981131098,103.56014117419022,91.71753008800628,157.94643322432574
15,151.21750327353755,154.80282541022015,165.31042147470643,98.03562130137291,171.81232049545864,172.03518721622302,177.63669359419612,150.34040163116634,164.3388016123899,170.21130449815368,166.360245442803,173.3907736735012,115.31254038345027,105.53851093620484,125.00797616752551,135.23972347568196,117.00073274604331,114.53739873359356,174.84135711874262,53.3331621196167,161.73917728298065,164.92236797560517,169.25512766853865,129.2599190053556,137.0390066137869,140.29991887833728,162.0531619547602,24.500369197267062,107.23916998771618,100.7284375714762,90.74611918050644,156.95353023701577
16,151.44710512335246,156.53769525424073,163.19552056479893,93.38745085951537,172.37733707847124,173.72521758215558,175.51890288484637,160.13395373995806,160.11505046922306,164.409975915076,165.1916955901018,177.00890755577817,115.55186920311442,107.06106176246179,123.99670850752028,138.45593976907873,117.86462160321817,115.21319289315045,173.7064171515779,56.215695650058855,162.58721600587248,165.5878741215855,169.68407274151858,138.11272621368403,144.32009804406746,146.83360912840584,166.0342955515612,16.00720954545728,106.76096700501112,99.56756517200007,90.98866049565977,157.1563528843462
17,151.67780619167092,156.30976097992917,163.8721712271269,89.84768160860914,172.38975893665796,174.61785974494663,174.52792725113562,163.7441842977085,155.94765080884468,159.4098784528745,163.84093147784407,168.9104167822411,114.99043378737355,106.31005954076122,124.03174396436017,134.5474010422936,118.40325916433704,115.93828116974616,175.5907487942537,54.95188181222898,162.9331220291796,165.46364411484595,170.51649571039357,143.32674165737524,151.68556100702696,155.16044055625923,165.8067670212819,53.19910249640214,105.75805756562994,97.68966514752286,90.95301652515789,156.2987083751257
18,153.08015173158438,158.24669954302766,163.6284865548408,85.90454123945085,171.3317288966734,175.99922065623977,172.26761568870998,171.94956460995405,149.13764083403896,152.54435134409897,159.58231677872,160.26622874679836,115.00515852308533,107.11940619029666,123.94418328398669,133.2985191167417,120.70320169224354,118.19401818070197,176.30771290355312,58.03158743133055,160.1170767509433,162.36381630935762,169.8582611571932,153.2075104380977,152.2640143358027,155.2385415923219,166.52885344200092,75.79462525183953,104.71550093675238,94.97672722606345,91.06997398579699,157.0166433697148
19,155.05730163367102,161.13571890793705,163.36564780201124,79.28211349816452,169.02168236765107,178.45987393368225,169.12200108847028,41.800678773170155,138.071097044574,141.50363578732095,150.3857237315634,146.5281146513466,114.07578957355777,108.87024711641722,121.31542346930173,136.42850702334852,122.47357110303687,119.76510931161424,176.07997140852925,62.08837246544874,155.94713878191897,157.87439836046153,168.6471656126308,166.5614591965729,151.45867545803085,154.57385906896488,165.19027326991772,129.80383008238317,104.60459967873518,93.5863752931761,91.96030107943824,158.01708807317272
20,154.62864744654044,160.3671776310564,163.58281627091975,76.63312711501914,168.26284652045084,177.92869480976407,168.43650027447705,27.240051395607853,129.09538827579033,130.07895198680154,148.36348575025113,114.04735972959107,114.78649000161936,110.74105479423977,121.72115695683573,136.02750334639845,122.08592156978514,119.736868160337,177.20397325553662,58.28550547794833,153.72811745057464,155.22705129655222,168.7439362116311,173.0542870789795,148.12767310843594,151.55363360600498,163.32540301728744,119.70022438271106,102.65391618297873,90.81423460616637,90.5567673068743,154.4149049288921
21,156.03943911110613,161.7282209753524,164.21016130101194,80.13657923582517,168.380823544598,175.43044037066497,169.2828785386682,34.60742802585523,122.58100463162381,123.08253422334208,144.3229179876391,97.37133565445426,115.22054761781536,111.97003194134852,121.49522168268747,138.81325426835835,123.73514574735194,121.50448919584689,178.21303335362455,59.191721738387656,151.12074139831068,152.2364365579364,169.03978164420258,176.1333347945195,145.3970159795682,148.4429285485557,163.11219759218054,118.92630729819945,102.23455584928217,89.55232679058072,90.75330804636293,154.72455048030244
22,154.39546711521805,160.44161502577123,163.13311150203714,79.42483680540332,168.8209658427178,177.39919116448513,169.10715739817604,61.17906240713458,121.21919638288081,120.93428690846531,140.74587791417605,109.56730424999634,115.95597133886723,112.49370693123832,122.27015462314564,139.82140844527922,123.95155500214366,121.72177522030321,177.15477521057886,59.62335806847854,150.28220093303776,151.50211667790737,168.3641306214048,172.74816564733956,144.1851986934147,147.65223033854016,161.71534826534239,116.00239959189136,101.46978096898575,88.75533786166103,90.03304621350813,154.76542617273972
23,149.84912749800395,158.63716439657418,158.19171759676334,65.88087531137249,168.79792034046298,177.43572192757117,169.06722814720587,101.75489664040447,116.58662729281374,115.10947880110345,135.0674078818331,109.20930158497247,115.5312282799774,111.4499024899627,121.77092857519142,139.78772895294858,123.20019465658235,121.07495960709511,178.42251511761086,58.006801082682195,147.29657303374844,149.5040245861462,163.43959649235944,166.79515040033027,139.9284773094448,144.30230681128268,157.32274042696875,107.86353713397996,101.981837232934,89.3122164297476,90.93748180989668,155.19649405847557
