frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,121.14710454862374,132.53416853470006,123.96555052085635,168.58316040807023,173.59051155419192,174.82313785066577,176.0407889845015,157.50302190278225,165.22019783024976,176.89054823020405,165.50209717662761,171.00064448564464,93.90333428166477,99.67419840336778,90.15103988237092,95.11301127664451,84.68145110481012,83.09174627284565,106.08592405761492,60.06592173236795,170.20202962450261,172.72296286213435,173.377223138796,106.50279701107348,161.83516286959247,166.98630543372266,166.47375082483222,172.6979857011061,99.03989600396378,93.33500392688036,95.00144536115944,170.81631819404782
2,117.58902811497228,132.26356420865602,118.21601927221809,142.0881429291448,173.28207426040044,174.94907721649665,175.43201398557724,156.8593115999171,164.02741257813548,175.5421999767885,164.55373563966526,167.8690720186446,97.45545804419002,101.78110657094514,93.30497234479634,121.77584351820661,81.5378497598115,78.2619245146618,89.41823723061383,66.4909625644059,170.0660426508636,171.61815543534212,174.59201831259307,91.6743553817016,161.28834095066748,166.8951086214246,165.78017298207615,167.82900333417015,100.33245176334457,93.98764247445733,95.90292139989859,168.03704891513445
3,111.23408742321278,124.56101404544043,109.51758946052293,135.12415290418588,173.41718248067298,175.30530379684657,175.27942464014723,157.21899835838593,162.58804981285647,174.94458264869164,163.20047606524975,166.38400103301112,99.63496503258408,104.01624887058591,94.30044458494802,129.14573403716082,78.21334672334386,73.3184736071474,84.50769254799998,66.85013789339482,169.82707775729557,170.74907861405924,175.68769654833278,77.072997742843,161.79066463311634,166.84837478414136,166.5887491709858,165.3715899142946,102.40320990174986,95.83924332019751,96.67167177605775,169.60517745678217
4,107.10296683172653,131.66864496722465,98.49746032931765,116.90733824298175,173.19631434008886,174.8811092595419,175.39050719867652,155.14785174456753,160.97542900739907,174.6456315027068,161.58871254003677,166.0661587094021,114.2365843720063,122.33010867557215,95.36754897697134,139.23539658576308,79.77900697884309,65.85552190351608,88.50801797657832,87.36059232543329,169.28140962041184,169.92624820696494,176.2560878549411,64.95715230296686,162.6664460551231,167.12284164032602,167.6566460177497,163.00189076776098,103.96265735882783,96.48095851826378,97.80182530142592,164.42489029577948
5,104.39716137180457,151.24847740440146,100.28367755237201,107.76181997051086,172.29118437905262,173.82582513639554,175.21827016289163,149.29220228696263,160.04363802422594,174.76448692716048,160.58768185135804,167.01727514927674,121.7390199294326,131.83247411623768,93.77506286114252,140.85013840730466,82.82363389500573,59.53583263170302,92.2973251742316,100.69332962792207,169.08143511878836,169.5872717472009,176.65381690999342,46.83562114521747,162.98770948626503,166.86241973512958,168.52766711730519,157.38343387275054,106.30883940671644,97.73190569694911,100.56126084616896,155.6090958768769
6,103.08435933151753,109.46908647221798,86.0697114965074,124.18845232011576,171.70443470157372,173.4263638137829,174.77988213187248,146.0587444999276,159.2895297135766,175.13643367098325,159.73813506120467,167.84264021160186,124.34408588928284,134.18798058178405,94.76141008317786,142.80462338559627,83.21498860900846,49.06011422739069,92.2352567055867,107.73066941186455,168.66357443123223,169.6865622758615,175.26417815966875,1.4440456234359065,162.75007509410142,166.60548360630034,168.6339740038685,127.97429689846858,108.52337002036928,99.63414848685143,101.84136502796957,154.2470445763831
7,97.53886939847966,98.9614486981195,74.3230423378915,128.5985748103625,171.5246191854694,173.19476005180528,174.78348416258936,143.81524559857914,159.25465384496607,175.144790286094,159.71573139116464,166.57601563531784,124.46689447742419,133.2780111537264,98.906614312771,144.67960308786107,79.96998915737905,42.59047459317484,88.66022032880811,107.05008834743336,168.28341925558672,169.94449430420494,173.95483326131915,16.347499180214943,161.52177342223766,166.47920765396205,166.90719075848978,110.80416052248347,109.18215874504155,99.50752123465361,101.56188963871982,155.27987430120598
8,98.68142956654512,103.53744910470617,64.07930004091372,130.0686541856506,171.90946502307037,173.122218081896,175.5748407072967,140.48119290374538,157.37331087158213,175.02431958043306,157.81632158767312,165.12986887807793,131.4199570556293,138.88309553831223,106.11095628773,151.385989868917,81.03979482814296,35.56234053859574,89.02738107438721,113.05257817798574,167.97832690792453,169.9991483212923,173.29422552722133,32.96889862710943,160.4327107501073,165.93554646128317,165.89403487125116,101.86046560322934,109.60848690621533,98.81951869260865,101.9594091740143,152.84241089479914
9,134.56887834108727,120.19125692646912,121.3061648966951,164.8052270254065,172.0371801958774,173.3203909412589,175.52766938385233,139.40948656778409,157.2524460344681,175.44766863394673,157.6233443857101,165.8285063535609,155.11461908433398,153.95508369594194,165.86007236536113,159.6107541572228,80.75336111614456,27.62352908318659,90.17610074734428,112.74065901584204,167.5586999220829,170.52073207601134,171.9041777388059,41.46761595394613,158.8367774072375,164.8979740137132,164.63904477922182,93.22217750232836,115.73368629119655,102.48235887602259,109.71435044868365,153.25791799438176
10,133.19455844187559,117.65902230908846,120.16412102846687,165.01937278716744,172.51447022726703,173.60540235048677,175.96905500281343,141.62599057665392,157.34941130296326,176.0679846138592,157.62801062485266,167.51091632567937,155.76269952177313,156.99321218712785,168.96439324140192,158.6628272851752,77.90396880874552,16.263695732633536,86.59389505739864,113.63896854017754,167.77189123535223,171.33807442312397,171.33547327719546,44.64915077931221,157.22872918137196,163.879245498746,163.29985721916933,85.86817058247686,119.26409543737772,105.90719033731303,113.190031144568,154.97506365784443
