frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,112.37525938424243,76.34895997629822,129.1475893083339,123.58028004812137,173.50577697981296,174.29006844208305,176.82682660666495,143.82036072369328,159.94404223399863,172.9508247507949,160.79942661492035,172.025797108419,164.82943368466115,162.6594725021313,153.3338386281639,176.75957520674058,69.54400788949081,6.825846118659729,75.32957993778894,114.27365953522818,171.40186298490434,171.3973437257802,179.89617306193566,58.67838930239725,163.09380570151492,166.51877705930744,169.18216740255335,177.5179428920096,121.69016633529611,112.61315364592562,119.7170248493529,154.67635254099747
2,153.62430104490272,140.029735688177,154.1744816366993,165.42788408257584,175.0888396820197,176.08026283935038,177.01634181062042,152.5367340413781,159.93927766760424,175.01195277019806,160.27881475799035,179.0490440279073,162.58714184329918,175.94002021178298,176.65933739917838,162.7846082932427,68.91122815087384,1.5117300621361152,74.09235692632846,116.11013030900492,171.32821889161238,171.57476220964617,177.93125684632668,10.441561941184728,159.78138721471834,165.16916616095503,165.5001395799419,134.42709059998845,124.15820264806878,115.01930235206906,120.92328077427551,156.761100750897
3,107.03561098138293,125.33351894084312,54.154885526816095,122.52840300539278,175.6804161582717,175.90693205988612,178.55211363817983,152.990636776,159.791514015088,175.08056207318327,160.14134526840093,177.4172388671557,158.09816011605693,162.25404512283512,164.1323681903873,161.74044324964345,71.93781753651965,3.310566465531142,77.18113658394881,119.05503823918183,171.82491425668655,172.20328139342493,177.53383829005452,42.19926175806258,157.67255546996716,164.77234513117463,162.8916746889621,93.19197024034906,123.89795707754749,114.85041224985574,121.1905919400582,153.270098606256
4,165.5234412174637,158.1839542978795,161.54722849878877,178.05643459466017,175.87772482124646,176.08210652288994,178.65017402827905,153.87014299862145,157.99242434514312,174.967620820081,158.30338903074482,176.91943027975944,156.32107699839662,178.82823976401517,178.61156920532997,156.3356954040859,72.86728542457553,3.845119410626513,78.51732582231455,119.17103829678155,170.82662105898888,172.86450004233305,174.21947133464028,64.54063666938121,155.98668996546078,164.33469646991946,161.10095516010136,69.82170426680896,127.51841343105822,117.93967745188803,128.66178302113437,152.17892754263693
5,129.22668350843514,126.04754425851864,112.47894587338097,149.60814037154157,175.66012596240566,175.85342510936835,178.63811019400399,152.70170788815545,157.9782713031561,174.92990270016426,158.30356762343968,178.08472383434022,150.8974023990624,156.09121606121727,164.83328919537342,153.98788562828258,70.78472163789687,5.006330741119389,76.58119451038253,116.44633618635142,171.10048650046818,173.85138891386788,173.55296670161968,66.63314759711847,155.35942414904144,164.15513871715814,160.43066528417387,66.472288082039,126.87933644309123,116.72463983715116,124.66683076372549,154.23713215903152
6,127.16346382811227,117.9338005246953,111.3708927847475,153.53187297114505,175.83413399871046,176.0132976039267,178.70869510807074,153.93673904048347,157.76154642602734,175.26316739976207,158.0297159600501,177.36045485861035,150.98810609355738,152.19792360318863,163.00548764853548,155.19009741176302,71.03325839535111,5.716662981457198,76.8102315967532,116.77005984213854,171.1694428901636,174.6373636668691,172.97376537875604,56.89827066770449,155.4287292029973,164.12352867411408,160.55277204346697,66.27609157561606,127.28042037735985,116.06032285233599,124.0184027119254,155.94234240228255
7,151.4418302181083,139.13673442257362,143.08813763539095,176.07694968545394,175.24536839037137,175.4858325027279,178.42472991107152,151.62655089281316,157.5816174717376,175.39126808949138,157.81199900194343,176.1164161439002,158.83897202989417,171.46488902826357,174.97799880105023,159.3503538813824,69.04710933096496,6.525080783472609,74.79877758207228,114.60943849864822,171.38358670062013,174.96637458490218,172.9974586065697,56.98219901032153,155.8114650302662,164.07172437374433,161.13231189009582,67.27463052924845,127.85999052745085,117.3651139270287,124.66805890726101,156.15156513869815
8,156.5611701555628,146.68290714802887,160.68877062065098,164.2815760124533,174.69271045160565,175.13877837469235,177.81892498437642,149.36244219914002,158.26352733523865,175.90926856496318,158.4196692565901,173.47479442842695,161.760778660999,174.89860658523233,173.7824501210313,162.1612666928578,63.30820958794791,8.783711889512436,68.57866534387078,109.17298431505876,173.3759127988422,175.07891741540715,175.55831995295603,79.1964038484977,156.8616527583364,163.80745423443435,162.82136873910923,71.42458880617363,127.68593939982168,119.32590165488614,124.14515181404859,155.54667283853257
9,145.69152489058322,134.36136631133178,170.1651735037317,147.08062445448434,173.9616601921623,174.66547643882495,177.13458186605553,144.8632262172248,158.06459151207252,175.7944164864729,158.2319407886185,174.02464170763176,161.6314457612723,168.8345771234283,167.06086086368026,163.62114628640774,65.70744303820717,8.935320982661533,70.91197447303767,112.08960856210841,173.8552238494396,175.03161486554424,176.37538486016416,88.94634645593032,156.87286377493302,163.42950049513578,163.19852817753798,73.39873636435627,127.36178564398041,119.41088260817048,124.13247351029734,155.03589102563632
10,111.0349162332217,51.42596780064198,171.54576100466923,109.24192449913605,173.0390688291889,174.1125543557267,176.25806550901763,140.54690279200872,158.44261714736797,175.8884641067119,158.60391804758092,174.66686752669716,163.33815184019483,164.26277076784712,158.1698396746852,169.40203979717805,57.16336767435799,10.358632860597423,61.79485073340405,102.67710748247033,174.21803329649083,174.68839289788176,177.70744090062587,74.97071055026534,158.298632281881,163.71890442494663,164.98843467260943,86.03603818526962,127.49674379029648,120.5112540725237,122.09203737791523,157.71299180499062
