frame,left_elbow_3D,left_elbow_pitch,left_elbow_roll,left_elbow_yaw,left_hip_3D,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee_3D,left_knee_pitch,left_knee_roll,left_knee_yaw,left_shoulder_3D,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,right_elbow_3D,right_elbow_pitch,right_elbow_roll,right_elbow_yaw,right_hip_3D,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee_3D,right_knee_pitch,right_knee_roll,right_knee_yaw,right_shoulder_3D,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw
1,110.72390722620827,72.57295963471795,104.5410814448743,155.82371840522606,119.019451297589,81.73173016784946,144.43734619248062,125.36673865544265,99.36487307721852,109.75420950561114,90.09325605103851,112.24794067184344,110.33024366006686,166.42472242728934,103.22721433602017,89.06381834370455,144.59495277837857,131.60792210652255,146.26203730971932,163.10819148661534,118.58858761137947,99.7874272323143,144.88741931644992,124.81325374531025,140.17857493118603,163.53696093992048,59.91242024878356,142.83559479095015,56.85684158387032,7.849347558324951,66.55489022091312,78.03735405136256
2,119.85313550255515,82.9430664451119,118.00039498460049,147.2057094841165,116.54736921164839,62.04004095148703,136.69175351209051,128.1130763554336,125.44566387291582,125.20259131921941,97.65058940537276,154.0926770543622,97.95710936273122,172.20780921359005,92.5918894879759,75.2723544549299,130.1102573699466,108.49711445202392,128.18363239809466,158.26519839631888,122.64114210577954,101.64572515490397,140.51139261614676,133.9550486679686,142.6023769544264,175.53194255482998,58.61195310266068,142.82937037160994,59.15261071465832,0.6754941124826381,64.5662290556297,92.69024665354223
3,80.7383192117362,65.5791429606618,59.0628575625045,146.0916106672375,120.49935115074953,42.4442565872151,132.99553379852944,138.71517392754853,97.73134349489143,48.173338905907755,105.27584086478359,130.56981718920733,122.22900482450564,179.85748498289746,117.42998145206391,76.34327613938031,112.80911209069811,82.99729514492093,104.50313234815955,164.5607422313437,137.26985750581392,117.86089303369965,150.7956843580327,147.95074429528782,135.50588172457077,172.19964573691402,53.784234731638676,135.68074622683028,64.524115027113,0.8485667884391509,69.68129382027217,108.64715561425346
4,103.4946429953964,44.44210812472465,111.03185566710042,117.06286792754365,107.0698660763853,76.58793915279387,138.06161168529982,106.39681414426487,48.16068492248704,40.85665776628288,73.50887207743841,33.34120916939212,71.45558649329014,89.25401072541348,86.13894258511539,35.86180865073314,35.28829902527864,23.995964550460624,27.429272486992176,60.41168400446334,136.43609905792366,135.07690051496076,150.16600672364657,144.67284766515002,150.28954326873563,177.52310335775257,6.360265766469507,150.38168325239639,28.01774573212439,38.30593063927941,18.607305032180342,23.831949465481618
5,110.10050345167171,45.950420046348896,150.11307942809114,109.87980706931693,128.89172080437297,125.36742103268388,138.43815864394517,145.43799289809024,144.99205330424587,158.62691540295873,52.4411666210619,151.513429026284,107.55484791942446,150.51572058202606,92.7449773931461,86.93001738647712,115.47429931947308,109.78699653673718,176.8905370304912,110.35115781470631,138.5478310545935,134.72604363663984,147.069418483078,149.67538226443554,149.5893868552175,176.0111330236826,16.455712836272458,149.82265666037117,31.050526618659788,31.023051897771182,17.501806449250797,42.11315574959484
6,108.05995840403618,48.716482566469125,154.18682070802885,106.99642598751578,133.78606748212073,132.40314486568877,141.75346860711375,150.78524014195943,147.28059430279373,159.24292606583458,44.57975470484853,154.0634974310583,80.8964756510007,119.90666743515631,8.445653356220864,88.35097024265374,117.73266681397563,103.24000915810741,166.54605262869956,116.19627500292177,140.65665814936716,135.86493497033388,146.21933081622015,152.81250517310346,148.16013671602954,176.8625428124744,14.301199848250478,148.2951727219,71.52790113099819,113.6081650990524,63.84556952030813,46.802912788428934
7,149.04342050675882,153.29642778272455,168.84163815695706,149.69429149863097,92.66957549830553,92.68974000486583,27.401136943154754,159.196675344555,5.855990967806236,0.29860686287951016,8.179925296431657,6.796289569261436,103.9297040423955,98.9654804548167,88.69108217467232,120.13358623081244,76.5950016022173,77.9915792593968,51.46749637323616,49.79816824281989,134.27448766445238,136.6536549796126,73.76135163742455,163.3706343693786,155.3590797880825,174.6687244332669,30.24259998673933,155.81483466471607,123.46426527615502,137.73189753372392,128.38106720300755,129.85118515048765
8,133.8232994993979,120.10720234325471,171.53413156179735,116.55424241415344,127.90056579748271,132.47091137172134,78.57647765871819,145.32642577959524,159.5588291011658,174.90200859246798,125.48145086178306,160.15251630220075,106.44844390416617,34.1715384812107,107.09963656620498,153.00001348269205,92.08004721457088,93.6629653175321,135.14707607154773,37.951679028606556,125.50308455812078,145.26200166195602,50.350733249946735,132.2118057667401,150.87940216976722,177.0993154365401,16.108545748928723,150.9976743922982,129.08404557705782,167.55820181260154,130.03257738126112,135.1160222374306
9,126.27735590308436,118.64916341059569,173.0411492042343,93.71739981249445,132.0189449944827,131.48589993913316,64.55088906701157,168.1920565110442,154.81519711189355,161.2509700562801,112.2285676782172,162.04747050878984,101.11242880825195,30.960871581275825,101.42371855836566,146.07764290435645,78.65788514666988,79.25457319256473,106.08671783875562,7.232805023644748,138.8180614813771,151.710697066901,71.04010300038317,147.145568730636,154.66094442225983,173.78538633982527,6.170585434674063,155.38762768767342,117.62112633886771,161.78906591071618,119.07323682216969,105.65219651616204
10,129.39946284212743,120.12319510602578,170.35315794489787,115.2640433146516,145.42909378437457,143.91708507117133,112.35376067624581,173.63380459865664,172.3452122875617,179.77130978754784,177.44120486238143,172.3388533938997,117.12845096209237,7.862894636314662,118.11539003364246,166.00140121145662,69.9466631451986,68.77334571906567,83.67451756356594,18.620569318472747,146.24927791557852,155.2703790616554,93.75962919911615,154.27632995032806,162.86987104331115,168.1806836045254,7.369731595037597,167.4920806052634,112.21034795506482,177.4166974754764,111.4883302415335,99.4312820743906
