id,name,x,y,z,visibility
11,left shoulder,0.11108442395925522,-0.46728917956352234,0.014734412543475628,0.9999421238899231
12,right shoulder,-0.09183473885059357,-0.5334432721138,-0.16267414391040802,0.9999924898147583
13,left elbow,0.10430418699979782,-0.23710495233535767,0.10354027897119522,0.047304894775152206
14,right elbow,-0.24430906772613525,-0.25788944959640503,-0.22268450260162354,0.9937412738800049
15,left wrist,0.15581169724464417,-0.008971004746854305,0.12322977930307388,0.07467200607061386
16,right wrist,-0.1359994113445282,-0.1200542226433754,-0.26265424489974976,0.972075879573822
23,left hip,0.05916520580649376,0.007372300140559673,0.09602638334035873,0.999980628490448
24,right hip,-0.057602040469646454,-0.01138361543416977,-0.09496801346540451,0.9999895095825195
25,left knee,0.038114361464977264,0.412695974111557,0.13677692413330078,0.6754352450370789
26,right knee,-0.04837283119559288,0.3339214324951172,-0.052156176418066025,0.9557876586914062
27,left ankle,-0.014245396479964256,0.7567027807235718,0.24519309401512146,0.9249818325042725
28,right ankle,-0.1339576691389084,0.7188802361488342,0.08591373264789581,0.9706454873085022
29,left heel,-0.03238449618220329,0.79507976770401,0.2616809904575348,0.8958985805511475
30,right heel,-0.13446898758411407,0.7520956993103027,0.059068262577056885,0.8313384056091309
31,left foot index,0.06815985590219498,0.8098711371421814,0.22313347458839417,0.9594902396202087
32,right foot index,-0.04157494008541107,0.7593358159065247,-0.03734299913048744,0.9616215825080872
11,left shoulder,0.11107902228832245,-0.4674552083015442,0.018493562936782837,0.9999451041221619
12,right shoulder,-0.09216559678316116,-0.5322924852371216,-0.1586707979440689,0.9999926090240479
13,left elbow,0.1064867228269577,-0.23937498033046722,0.10664680600166321,0.04755188524723053
14,right elbow,-0.2444056272506714,-0.25399309396743774,-0.2175704538822174,0.9934370517730713
15,left wrist,0.15845942497253418,-0.01894991286098957,0.1254081130027771,0.07465960830450058
16,right wrist,-0.13588324189186096,-0.11904508620500565,-0.2565588355064392,0.9706414341926575
23,left hip,0.05917872488498688,0.00742833549156785,0.09603562206029892,0.9999805688858032
24,right hip,-0.057602204382419586,-0.011445184238255024,-0.09498010575771332,0.9999894499778748
25,left knee,0.03765072673559189,0.41443538665771484,0.12754370272159576,0.6522334218025208
26,right knee,-0.04767279699444771,0.3350478708744049,-0.06020790711045265,0.9519447088241577
27,left ankle,-0.014141297899186611,0.7609443068504333,0.23384810984134674,0.9166929721832275
28,right ankle,-0.13303256034851074,0.7222333550453186,0.07563179731369019,0.9703738689422607
29,left heel,-0.03218790143728256,0.7992985844612122,0.2500206232070923,0.8861267566680908
30,right heel,-0.1335858255624771,0.755640983581543,0.048350535333156586,0.8262181282043457
31,left foot index,0.06826644390821457,0.8140403628349304,0.2132171243429184,0.9559265971183777
32,right foot index,-0.04063373804092407,0.7609356641769409,-0.04531293362379074,0.9613898992538452
11,left shoulder,0.11155752837657928,-0.46835067868232727,0.03380780294537544,0.999945342540741
12,right shoulder,-0.09221236407756805,-0.5326911807060242,-0.13630810379981995,0.9999923706054688
13,left elbow,0.10664666444063187,-0.24113903939723969,0.11678607761859894,0.046325601637363434
14,right elbow,-0.24447320401668549,-0.25299572944641113,-0.18480458855628967,0.9924923181533813
15,left wrist,0.15720634162425995,-0.020896997302770615,0.13126863539218903,0.07140453159809113
16,right wrist,-0.13690631091594696,-0.11631551384925842,-0.21396507322788239,0.9654515385627747
23,left hip,0.05945099890232086,0.007700072135776281,0.09570177644491196,0.9999806880950928
24,right hip,-0.05778759345412254,-0.0116688571870327,-0.09467966854572296,0.9999895095825195
25,left knee,0.03738975152373314,0.41855373978614807,0.11598359048366547,0.6452732086181641
26,right knee,-0.047504719346761703,0.3356837332248688,-0.06372716277837753,0.9505966305732727
27,left ankle,-0.014733635820448399,0.7669107913970947,0.2163522094488144,0.9155614376068115
28,right ankle,-0.13341979682445526,0.7252227067947388,0.07192854583263397,0.9712799787521362
29,left heel,-0.032821256667375565,0.8053840398788452,0.2316216677427292,0.8832772970199585
30,right heel,-0.13427989184856415,0.7590798139572144,0.0444459468126297,0.8271856904029846
31,left foot index,0.06767447292804718,0.8211589455604553,0.19215622544288635,0.955259382724762
32,right foot index,-0.042570292949676514,0.7635759711265564,-0.050577521324157715,0.9623598456382751
11,left shoulder,0.11390198022127151,-0.4684511423110962,0.03470209613442421,0.9999461770057678
12,right shoulder,-0.09260303527116776,-0.5331827998161316,-0.13180223107337952,0.9999921321868896
13,left elbow,0.10937967151403427,-0.24253471195697784,0.11710701137781143,0.04744633287191391
14,right elbow,-0.2445390224456787,-0.2529642879962921,-0.18162693083286285,0.9919267296791077
15,left wrist,0.15693095326423645,-0.02601037174463272,0.13103248178958893,0.07339625060558319
16,right wrist,-0.13736441731452942,-0.11618859320878983,-0.2173260748386383,0.9643256664276123
23,left hip,0.05985026806592941,0.007924791425466537,0.09511538594961166,0.9999799728393555
24,right hip,-0.05808630585670471,-0.011868827976286411,-0.09411121159791946,0.9999889731407166
25,left knee,0.03705115616321564,0.418154776096344,0.11020053178071976,0.6300164461135864
26,right knee,-0.04754888638854027,0.33559754490852356,-0.06666522473096848,0.9466867446899414
27,left ankle,-0.014860211871564388,0.7662487030029297,0.2071908414363861,0.9120501279830933
28,right ankle,-0.13420891761779785,0.7239931225776672,0.07512449473142624,0.970952570438385
