id,name,x,y,z,visibility
11,left shoulder,0.09426777064800262,-0.4875066578388214,0.04219968616962433,0.9999114871025085
12,right shoulder,-0.07608766108751297,-0.5498846173286438,-0.14299824833869934,0.9999934434890747
13,left elbow,0.0625666156411171,-0.3227858245372772,0.1508311927318573,0.025925224646925926
14,right elbow,-0.264200896024704,-0.2923221290111542,-0.21118155121803284,0.9926918148994446
15,left wrist,0.119367316365242,-0.17992393672466278,0.2037508189678192,0.04416526108980179
16,right wrist,-0.15872634947299957,-0.15737055242061615,-0.23987767100334167,0.9551087617874146
23,left hip,0.054781462997198105,0.008329824544489384,0.10072912275791168,0.9999849796295166
24,right hip,-0.05305158346891403,-0.012460805475711823,-0.09967637062072754,0.9999945163726807
25,left knee,0.026729969307780266,0.4115425646305084,0.15351079404354095,0.5563795566558838
26,right knee,-0.06670458614826202,0.333074152469635,-0.06081760674715042,0.9791141152381897
27,left ankle,-0.0393957644701004,0.7532164454460144,0.289814829826355,0.9109067916870117
28,right ankle,-0.16726182401180267,0.72314453125,0.07545473426580429,0.9923824667930603
29,left heel,-0.06055213883519173,0.7906339764595032,0.30885156989097595,0.8874505758285522
30,right heel,-0.17040251195430756,0.7579035758972168,0.04912130534648895,0.9229149222373962
31,left foot index,0.0377834178507328,0.8054522275924683,0.2775481939315796,0.9520481824874878
32,right foot index,-0.07615406811237335,0.7761387228965759,-0.04745430126786232,0.987621009349823
11,left shoulder,0.09330857545137405,-0.4864577054977417,0.04163394123315811,0.9999141693115234
12,right shoulder,-0.08156009763479233,-0.5489182472229004,-0.14393745362758636,0.9999937415122986
13,left elbow,0.06659599393606186,-0.304362028837204,0.1436334252357483,0.025164896622300148
14,right elbow,-0.26268666982650757,-0.2817780077457428,-0.21200649440288544,0.9930238723754883
15,left wrist,0.1296379715204239,-0.14400456845760345,0.1693999469280243,0.04206538200378418
16,right wrist,-0.1545051783323288,-0.15660662949085236,-0.24200066924095154,0.958250105381012
23,left hip,0.0547756664454937,0.008146996609866619,0.1007639616727829,0.999984860420227
24,right hip,-0.05303997918963432,-0.012321793474256992,-0.0996963381767273,0.9999945759773254
25,left knee,0.02306843362748623,0.4114713966846466,0.15499228239059448,0.5526005029678345
26,right knee,-0.06997483223676682,0.3337474763393402,-0.07014007121324539,0.9785943031311035
27,left ankle,-0.05332077667117119,0.7530637383460999,0.2949998080730438,0.90803062915802
28,right ankle,-0.17854268848896027,0.7229340672492981,0.047426264733076096,0.9920575618743896
29,left heel,-0.07471126317977905,0.7904394865036011,0.31454038619995117,0.8860321640968323
30,right heel,-0.18209001421928406,0.7574800252914429,0.019083933904767036,0.9200818538665771
31,left foot index,0.02376607619225979,0.8052864670753479,0.28373807668685913,0.9509995579719543
32,right foot index,-0.0842449963092804,0.7727197408676147,-0.08431866019964218,0.9872167110443115
11,left shoulder,0.09335420280694962,-0.48633021116256714,0.042436275631189346,0.9999164938926697
12,right shoulder,-0.08052107691764832,-0.5488229990005493,-0.14476056396961212,0.9999939799308777
13,left elbow,0.06769078224897385,-0.3039703965187073,0.1392231434583664,0.025000719353556633
14,right elbow,-0.2603934705257416,-0.2778966724872589,-0.2126268744468689,0.9933274984359741
15,left wrist,0.1336018145084381,-0.1445213109254837,0.15066802501678467,0.041013434529304504
16,right wrist,-0.1441040188074112,-0.15635177493095398,-0.24740757048130035,0.9606903791427612
23,left hip,0.054720111191272736,0.008141616359353065,0.10085991024971008,0.9999849200248718
24,right hip,-0.05295882374048233,-0.012320824898779392,-0.09977549314498901,0.9999946355819702
25,left knee,0.022242296487092972,0.41390812397003174,0.14322981238365173,0.559918999671936
26,right knee,-0.06986460834741592,0.33566245436668396,-0.084242083132267,0.9790815711021423
27,left ankle,-0.05374608561396599,0.75370192527771,0.2796488106250763,0.9084001183509827
28,right ankle,-0.177561953663826,0.7243176102638245,0.027398286387324333,0.9920615553855896
29,left heel,-0.07480619102716446,0.7907942533493042,0.29904335737228394,0.8873273730278015
30,right heel,-0.18077901005744934,0.7583665251731873,-0.0016692368080839515,0.9198119044303894
31,left foot index,0.02450365014374256,0.8050873875617981,0.2679830491542816,0.9516471028327942
32,right foot index,-0.08104116469621658,0.7726327180862427,-0.10550252348184586,0.9873002767562866
11,left shoulder,0.0931897833943367,-0.4835696816444397,0.047344524413347244,0.9999212622642517
12,right shoulder,-0.08118636906147003,-0.5485489964485168,-0.14437681436538696,0.9999942779541016
13,left elbow,0.06848355382680893,-0.2796179950237274,0.13908444344997406,0.025467125698924065
14,right elbow,-0.2600786089897156,-0.2765824794769287,-0.21295838057994843,0.9936819076538086
15,left wrist,0.13673849403858185,-0.08886392414569855,0.1515917330980301,0.04186835512518883
16,right wrist,-0.13922177255153656,-0.15558254718780518,-0.2509302496910095,0.9634310603141785
23,left hip,0.05457742512226105,0.00812535360455513,0.10108385235071182,0.9999847412109375
24,right hip,-0.052775848656892776,-0.012308873236179352,-0.09996560215950012,0.9999945759773254
25,left knee,0.019692672416567802,0.4138451814651489,0.1440141499042511,0.5636461973190308
26,right knee,-0.06929164379835129,0.3365890085697174,-0.08198745548725128,0.9790400266647339
27,left ankle,-0.05938094109296799,0.7535508275032043,0.27185091376304626,0.9080831408500671
28,right ankle,-0.1791573464870453,0.7242383360862732,0.03502437472343445,0.9918057322502136
29,left heel,-0.08047706633806229,0.7907434701919556,0.29057028889656067,0.8884432911872864
30,right heel,-0.1823788434267044,0.7581133842468262,0.006282184273004532,0.9182105660438538
31,left foot index,0.021002614870667458,0.8048989176750183,0.2619970440864563,0.9521602392196655
32,right foot index,-0.08025351911783218,0.7706539034843445,-0.09296006709337234,0.987079918384552
11,left shoulder,0.09368295222520828,-0.48161643743515015,0.04735178127884865,0.9999262094497681
12,right shoulder,-0.08074719458818436,-0.5481454133987427,-0.1445024013519287,0.9999945759773254
13,left elbow,0.07757170498371124,-0.26626405119895935,0.13665850460529327,0.026826711371541023
14,right elbow,-0.2552088797092438,-0.2763086259365082,-0.22428151965141296,0.9939383268356323
15,left wrist,0.14737257361412048,-0.04499518498778343,0.14843720197677612,0.04343431442975998
16,right wrist,-0.13186605274677277,-0.15517392754554749,-0.2848300337791443,0.9658775329589844
23,left hip,0.05455845221877098,0.00811911653727293,0.10110815614461899,0.9999842047691345
24,right hip,-0.052747588604688644,-0.01230503898113966,-0.09997951984405518,0.9999942779541016
