id,name,x,y,z,visibility
11,left shoulder,0.11042706668376923,-0.4754292964935303,0.01040518470108509,0.9999467134475708
12,right shoulder,-0.07254441827535629,-0.5473664402961731,-0.16342748701572418,0.9999945759773254
13,left elbow,0.06911858171224594,-0.28671035170555115,0.1261865347623825,0.07406870275735855
14,right elbow,-0.2568512260913849,-0.3118511140346527,-0.23142704367637634,0.9928891062736511
15,left wrist,0.1291717141866684,-0.09703235328197479,0.19847573339939117,0.0741749107837677
16,right wrist,-0.1611168086528778,-0.14282432198524475,-0.2748982906341553,0.9673751592636108
23,left hip,0.05477629229426384,0.006363274995237589,0.09581147879362106,0.999980092048645
24,right hip,-0.053129203617572784,-0.01040380634367466,-0.09431375563144684,0.999991774559021
25,left knee,0.02481038123369217,0.41964074969291687,0.16895556449890137,0.6180394887924194
26,right knee,-0.04836002737283707,0.33560195565223694,-0.019969236105680466,0.9649884700775146
27,left ankle,-0.04162893816828728,0.7466635704040527,0.3115669786930084,0.8840859532356262
28,right ankle,-0.15239764750003815,0.7244566082954407,0.13073155283927917,0.9840550422668457
29,left heel,-0.06252608448266983,0.7826523184776306,0.33207717537879944,0.859488844871521
30,right heel,-0.15547598898410797,0.758743405342102,0.10476826876401901,0.8610758781433105
31,left foot index,0.0384611114859581,0.8008902072906494,0.3070942163467407,0.9368076324462891
32,right foot index,-0.04952581971883774,0.775831937789917,0.015887826681137085,0.9765579700469971
11,left shoulder,0.09551416337490082,-0.47545090317726135,0.045449886471033096,0.9999430179595947
12,right shoulder,-0.0699547827243805,-0.5540949106216431,-0.15367549657821655,0.9999947547912598
13,left elbow,0.053569819778203964,-0.303507924079895,0.15321187674999237,0.06730910390615463
14,right elbow,-0.2659881114959717,-0.3274534046649933,-0.23121750354766846,0.9928848147392273
15,left wrist,0.12310905754566193,-0.13992348313331604,0.212147057056427,0.06766811013221741
16,right wrist,-0.17505821585655212,-0.15715695917606354,-0.2743358612060547,0.9659062623977661
23,left hip,0.04989532753825188,0.0064920601435005665,0.10011229664087296,0.9999793767929077
24,right hip,-0.048295214772224426,-0.010580791160464287,-0.0984974130988121,0.9999918341636658
25,left knee,0.014898451045155525,0.41875213384628296,0.1682400107383728,0.5831963419914246
26,right knee,-0.056296173483133316,0.3358040452003479,-0.026924146339297295,0.9590014815330505
27,left ankle,-0.05921052396297455,0.7470387816429138,0.3104041516780853,0.8658657670021057
28,right ankle,-0.17177768051624298,0.7284888625144958,0.11546970903873444,0.9818568825721741
29,left heel,-0.08085456490516663,0.7829588055610657,0.3310002088546753,0.849155068397522
30,right heel,-0.17617501318454742,0.7631597518920898,0.08637838065624237,0.8526853919029236
31,left foot index,0.02298429049551487,0.8013536334037781,0.30248600244522095,0.9284389615058899
32,right foot index,-0.06688015162944794,0.7763107419013977,0.0067124143242836,0.9737286567687988
11,left shoulder,0.09528430551290512,-0.4755193293094635,0.058118123561143875,0.9999375939369202
12,right shoulder,-0.067893847823143,-0.5611735582351685,-0.1438164860010147,0.9999949336051941
13,left elbow,0.04760315641760826,-0.31102582812309265,0.16346898674964905,0.06120104342699051
14,right elbow,-0.2702576220035553,-0.3340702950954437,-0.2294173389673233,0.9928717017173767
15,left wrist,0.12196220457553864,-0.15476079285144806,0.21694724261760712,0.062029577791690826
16,right wrist,-0.17462320625782013,-0.1677834838628769,-0.27049246430397034,0.9646451473236084
23,left hip,0.048147886991500854,0.00683618662878871,0.10229721665382385,0.9999785423278809
24,right hip,-0.04654288291931152,-0.01091143861413002,-0.10060015320777893,0.9999918341636658
25,left knee,0.005953949876129627,0.4168485999107361,0.16745804250240326,0.5616791844367981
26,right knee,-0.06395106762647629,0.33463042974472046,-0.028922095894813538,0.9582232236862183
27,left ankle,-0.061679258942604065,0.7449743151664734,0.3092353641986847,0.8573564887046814
28,right ankle,-0.17072252929210663,0.7282665371894836,0.09721643477678299,0.9812312126159668
29,left heel,-0.08278270810842514,0.7810289859771729,0.32948896288871765,0.8460363149642944
30,right heel,-0.17390835285186768,0.7628724575042725,0.06718543916940689,0.8516861796379089
31,left foot index,0.02279556542634964,0.7954731583595276,0.2999953031539917,0.9251883625984192
32,right foot index,-0.06531693786382675,0.7733116745948792,-0.004333064891397953,0.972938060760498
11,left shoulder,0.09457583725452423,-0.47543296217918396,0.07735005766153336,0.9999274611473083
12,right shoulder,-0.06622447073459625,-0.5632539987564087,-0.12581539154052734,0.9999948143959045
13,left elbow,0.042640380561351776,-0.32957369089126587,0.21035204827785492,0.0555165596306324
14,right elbow,-0.27053236961364746,-0.33806321024894714,-0.22041477262973785,0.9923866391181946
15,left wrist,0.12634970247745514,-0.2124527096748352,0.3022671043872833,0.05717296898365021
16,right wrist,-0.17270596325397491,-0.1766989380121231,-0.2593236267566681,0.959439754486084
23,left hip,0.046883851289749146,0.007470155134797096,0.10388177633285522,0.9999759197235107
24,right hip,-0.045303937047719955,-0.011479370296001434,-0.10203288495540619,0.9999911785125732
25,left knee,0.006346491631120443,0.4158842861652374,0.15539270639419556,0.5226761698722839
26,right knee,-0.06521102041006088,0.332247257232666,-0.05144751816987991,0.9493456482887268
27,left ankle,-0.06559906154870987,0.7443224191665649,0.2771351933479309,0.8274574875831604
28,right ankle,-0.1719655990600586,0.7277601957321167,0.05972939729690552,0.9772346615791321
29,left heel,-0.08840271085500717,0.7803407907485962,0.29526716470718384,0.827251672744751
30,right heel,-0.1758878380060196,0.7625218033790588,0.02963292971253395,0.8417859077453613
31,left foot index,0.016069721430540085,0.7943786978721619,0.27657750248908997,0.909761905670166
32,right foot index,-0.06740610301494598,0.769921064376831,-0.04018909111618996,0.9686469435691833
11,left shoulder,0.09687434136867523,-0.47180813550949097,0.08181658387184143,0.9999151229858398
12,right shoulder,-0.0661865845322609,-0.5649173259735107,-0.11560504883527756,0.9999948740005493
13,left elbow,0.045594312250614166,-0.32452425360679626,0.20144371688365936,0.050355665385723114
14,right elbow,-0.26990675926208496,-0.33756887912750244,-0.21318313479423523,0.9919260740280151
15,left wrist,0.12652890384197235,-0.19351927936077118,0.27107444405555725,0.05233358219265938
