id,name,x,y,z,visibility
11,left shoulder,0.09122483432292938,-0.5365127921104431,0.03557717055082321,0.9998912811279297
12,right shoulder,-0.12583692371845245,-0.5275540351867676,-0.10855463892221451,0.9999532699584961
13,left elbow,0.23882508277893066,-0.5207423567771912,0.16734012961387634,0.3104865252971649
14,right elbow,-0.22008556127548218,-0.32619476318359375,-0.24101902544498444,0.9799812436103821
15,left wrist,0.24977922439575195,-0.4818890392780304,0.2584826946258545,0.5846549272537231
16,right wrist,-0.2116023600101471,-0.488939493894577,-0.34984585642814636,0.9786059856414795
23,left hip,0.06385141611099243,-0.002632215851917863,0.09439828991889954,0.9999323487281799
24,right hip,-0.062219150364398956,-0.0029169172048568726,-0.09261898696422577,0.9999567866325378
25,left knee,0.05999668315052986,0.37834200263023376,0.16010791063308716,0.4700561463832855
26,right knee,-0.0791863426566124,0.32137826085090637,-0.08713063597679138,0.954900860786438
27,left ankle,0.02031337283551693,0.6980754137039185,0.3254354000091553,0.8619518280029297
28,right ankle,-0.20370809733867645,0.6969125270843506,0.01981329172849655,0.9813410639762878
29,left heel,-0.0010028793476521969,0.7342504262924194,0.34671834111213684,0.8512297868728638
30,right heel,-0.2131279706954956,0.7290623784065247,-0.007145685143768787,0.874640703201294
31,left foot index,0.09538374096155167,0.7544036507606506,0.32997116446495056,0.9171314239501953
32,right foot index,-0.12717579305171967,0.7656394243240356,-0.091156966984272,0.9744292497634888
11,left shoulder,0.09161156415939331,-0.531345009803772,0.048415765166282654,0.9998965859413147
12,right shoulder,-0.13154247403144836,-0.5342422723770142,-0.09149818867444992,0.9999538064002991
13,left elbow,0.21988904476165771,-0.45577874779701233,0.1432909369468689,0.31784000992774963
14,right elbow,-0.23981201648712158,-0.3448123633861542,-0.24906863272190094,0.9810173511505127
15,left wrist,0.26931458711624146,-0.5241387486457825,0.11205530166625977,0.6134093999862671
16,right wrist,-0.22972437739372253,-0.5116465091705322,-0.39012378454208374,0.9801006317138672
23,left hip,0.06411555409431458,-0.0031445776112377644,0.09430457651615143,0.9999344348907471
24,right hip,-0.0624387189745903,-0.002506747143343091,-0.09239024668931961,0.9999580979347229
25,left knee,0.05829903855919838,0.37964606285095215,0.14746935665607452,0.4726201593875885
26,right knee,-0.07900108397006989,0.3238629400730133,-0.10006426274776459,0.9558594226837158
27,left ankle,0.019084323197603226,0.7115191221237183,0.3214212656021118,0.8623360991477966
28,right ankle,-0.20713630318641663,0.7039806842803955,-0.0017907804576680064,0.9818027019500732
29,left heel,-0.0024685636162757874,0.7478417754173279,0.34488871693611145,0.8512624502182007
30,right heel,-0.21714545786380768,0.7359872460365295,-0.029804980382323265,0.8734045624732971
31,left foot index,0.09391291439533234,0.7704716324806213,0.32756152749061584,0.9187957644462585
32,right foot index,-0.12612612545490265,0.7733824849128723,-0.11544933915138245,0.9752076268196106
11,left shoulder,0.0908300057053566,-0.5250402092933655,0.05659182742238045,0.9999015927314758
12,right shoulder,-0.1353144347667694,-0.535959780216217,-0.08005883544683456,0.9999547004699707
13,left elbow,0.2132100760936737,-0.4325912296772003,0.1157950833439827,0.3184196352958679
14,right elbow,-0.24736899137496948,-0.33545804023742676,-0.24843581020832062,0.9818777441978455
